form	lemma	POS	morph
maniere	manière	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
fault	falloir	VERcjg	MODE=ind|PERS.=3|NOMB.=s
entendre	entendre	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
eaue	eau	NOMcom	NOMB.=s|GENRE=f
adjuree	adjurer	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
enchantee	enchanter	VERppe	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
sur	sur	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
prestres	prêtre	ADJqua	NOMB.=p|GENRE=m
soufflent	souffler	NOMcom	NOMB.=p
/	/	PONfbl	MORPH=empty
disans	dire	NOMcom	NOMB.=p
que	que	PROrel	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
descende	descendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fontaine	fontaine	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
icelle	icelui	ADJqua	NOMB.=s|GENRE=f
eaue	eau	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
n'	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
habitation	habitation	NOMcom	NOMB.=s
es	en_le	VERppe	NOMB.=p
eaues	eau	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
Preface	préface	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
cueur	cœur	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
fidele	fidèle	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
sel	sel	NOMcom	NOMB.=s|GENRE=m
/	/	ADVneg	MORPH=empty
crachatz	crachat	VERcjg	MODE=ind|PERS.=2|NOMB.=p
et	et	CONcoo	MORPH=empty
huyle	huile	ADJqua	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
icy	ici	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
apres	après	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
priere	prière	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
enseignement	enseignement	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
l'	le	DETdef	NOMB.=s
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
baptise	baptiser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
eaue	eau	ADJqua	NOMB.=s|GENRE=f
pure	pur	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
nette	net	ADJqua	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sauveur	sauveur	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
este	este	ADJqua	NOMB.=s|GENRE=f
baptise	baptise	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
apostres	apôtre	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
faict	faire	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faict	fait	VERppe	GENRE=m
et	et	CONcoo	MORPH=empty
garde	garde	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
mariage	mariage	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
ces	ce	DETdem	NOMB.=p|GENRE=f
barbouilleries	barbouillerie	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
chappes	chape	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
autres	autre	PROind	NOMB.=p|GENRE=f
fassons	faire	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
prinses	prendre	VERppe	NOMB.=p|GENRE=m
en	en	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
rejectees	rejeter	VERppe	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
en	en	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
table	table	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
repugnant	répugner	VERppa	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
este	este	VERppe	NOMB.=s|GENRE=m
oste	ôter	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Tachant	tacher|tâcher	VERppa	NOMB.=s|GENRE=m
neantmoins	néanmoins	VERcjg	NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
possible	possible	ADJqua	NOMB.=s|GENRE=m
soy	se	PROper	PERS.=3|NOMB.=s|CAS=i
conformer	conformer	VERinf	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
petitesse	petitesse	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
infirmes	infirme	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
affin	afin	VERcjg	MODE=ind|NOMB.=s
qu'	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
soyent	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
offensez	offenser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
en	en	ADVgen	MORPH=empty
rien	rien	PROind	NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
croy	croire	NOMcom	NOMB.=s
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
personne	personne	PROind	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
craigne	craindre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
Du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
ne	ne	ADVneg	MORPH=empty
prenne	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
veoir	voir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
ouyr	ouïr	VERinf	MORPH=empty
cecy	ceci	NOMcom	NOMB.=s|GENRE=m
comment	comment	ADVsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sert	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=f
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f
edification	édification	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
eglise	église	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
nostre	notre	DETpos	PERS.=2|NOMB.=s|GENRE=f
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
grace	grâce	NOMcom	NOMB.=s|GENRE=f
repurge	repurger	VERcjg	MODE=ind|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
farine	farine	NOMcom	NOMB.=s|GENRE=f
D'	de	PRE	MORPH=empty
egypte	Égypte	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
levain	levain	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
pharisiens	pharisien	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
la	le	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
reduisant	réduire	VERppa	MORPH=empty
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
purete	pureté	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
simplicite	simplicité	ADJqua	NOMB.=s|GENRE=f
evangelicque	évangélique	ADJqua	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
affin	afin	VERcjg	NOMB.=s
que	que	CONsub	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
soit	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faict	faire	VERppe	GENRE=m
et	et	CONcoo	MORPH=empty
dit	dire	VERppe	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
icelle	icelui	NOMcom	NOMB.=s|GENRE=f
selon	selon	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pure	pur	ADJqua	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	@greek	INJ	MORPH=empty
Declaration	déclaration	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
LE	le	DETdef	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=f
duquel	de_lequel	ADJqua	NOMB.=s|GENRE=m
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
baptise	baptiser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
celuy	celui	PROdem	NOMB.=s|GENRE=m
duquel	de_lequel	ADJqua	NOMB.=s|GENRE=m
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
estre	être	VERinf	MORPH=empty
baptise	baptiser	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
accomplir	accomplir	VERinf	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
justice	justice	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
estre	être	VERinf	MORPH=empty
circoncis	circoncis	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
duquel	de_lequel	PROind	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
commande	commandé	VERppe	NOMB.=s|GENRE=f
Du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
que	que	CONsub	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
disciples	disciple	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
apostres	apôtre	ADJqua	NOMB.=p|GENRE=f
baptisassent	baptiser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
cestuy	ce	ADJqua	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
visible	visible	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
materiel	matériel	ADJqua	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
ne	ne	ADVneg	MORPH=empty
faict	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3
la	le	DETdef	NOMB.=s|GENRE=f
personne	personne	NOMcom	NOMB.=s|GENRE=f
bonne	bon	ADJqua	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
mauvaise	mauvais	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
bons	bon|bond	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
mauvais	mauvais	NOMcom	NOMB.=p|GENRE=m
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
peuvent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
recepvoir	recevoir	VERinf	GENRE=m
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
appert	apparaître|apparoir	VERcjg	NOMB.=s
en	en	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
escripture	écriture	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Symon	Symon	NOMpro	NOMB.=s|GENRE=f
magus	magus	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
sainct	saint	NOMcom	NOMB.=s
Paul	Paul	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
attribuer	attribuer	VERinf	MORPH=empty
a	à	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=m
comme	comme	CONsub	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
faict	faire	VERppe	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
docteurs	docteur	NOMcom	NOMB.=p|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
universitez	université	NOMcom	NOMB.=p|GENRE=m
en	en	ADVgen	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
sentences	sentence	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grace	grâce	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
virtute	@latin	NOMcom	NOMB.=s|GENRE=f
operis	@latin	VERppe	NOMB.=s|GENRE=m
operati	@latin	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
disent	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
songent	songer	VERcjg	PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
seul	seul	ADJqua	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
jesus	jesus	NOMcom	NOMB.=p|GENRE=m
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
sauve	sauf	NOMcom	TEMPS=pst|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
purge	purge	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
nettoye	nettoyer	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
estant	être	VERppa	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
eaue	eau	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
esperit	esprit	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
feu	feu	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
sainct	saint	NOMcom	NOMB.=s|GENRE=m
Jehan	Jean	NOMpro	NOMB.=s|GENRE=m
disoit	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
qu'	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
baptisoit	baptiser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
eaue	eau	NOMcom	NOMB.=s|GENRE=f
en	en	ADVgen	MORPH=empty
renouvellement	renouvellement	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
vie	vie	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
venoit	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
apres	après	PRE	MORPH=empty
baptiseroit	baptiser	VERcjg	PERS.=3|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
espeDu	épédu	ADJqua	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
rit	rit	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
feu	feu	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Comme	comme	CONsub	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
sainct	saint	ADVgen	GENRE=m
Pierre	Pierre	NOMpro	NOMB.=s|GENRE=f
dit	dire	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
avoyent	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
este	este	VERppe	NOMB.=s|GENRE=m
baptisez	baptiser	VERppe	NOMB.=p|GENRE=m
