form	lemma	POS	morph
avec	avec	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Ambassadeurs	ambassadeur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
seigneurie	seigneurie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Berne	Berne	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Ephesiens	@bible	NOMpro	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
vi	@card	PROcar	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
Vestez	vêtir	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=5|NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
armeure	armure	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
affin	afin	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
puissiez	pouvoir	VERcjg	MODE=imp|PERS.=5|NOMB.=p
estre	être	VERinf	MORPH=empty
fermes	fermer	ADJqua	NOMB.=p|GENRE=m
contre	contre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
embusches	embûche	NOMcom	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
diable	diable	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
¶	¶	PONfrt	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m
imprimeur	imprimeur	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lecteur	lecteur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
UNG	un	DETind	NOMB.=s|GENRE=m
Notaire	notaire	NOMcom	NOMB.=s|GENRE=m
demeurant	demeurer	VERppa	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
Geneve	Genève	NOMpro	NOMB.=s|GENRE=x
/	/	PONfbl	MORPH=empty
apres	après	PRE	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
bien	bien	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
entierement	entièrement	ADVgen	MORPH=empty
veu	voir	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ouy	ouïr	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
selon	selon	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pure	pur	ADJqua	NOMB.=s|GENRE=f
verite	vérité	NOMcom	NOMB.=s|GENRE=f
redige	rédiger	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
escript	écrit	VERppe	NOMB.=s|GENRE=m
aucuns	aucun	DETind	NOMB.=p|GENRE=m
tumultes	tumulte	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
contradictions	contradiction	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
disputations	disputation	NOMcom	NOMB.=p|GENRE=f
qui	qui	PROrel	NOMB.=p|GENRE=f|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
ensuyvies	ensuivre	VERppe	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
a	à	PRE	MORPH=empty
cause	cause	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
aucuns	aucun	DETind	NOMB.=p|GENRE=m
articles	article	NOMcom	NOMB.=p|GENRE=m
publicquement	publiquement	ADVgen	MORPH=empty
preschez	prêcher	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
nostre	notre	DETpos	PERS.=4|NOMB.=p|GENRE=m
Maistre	maître	NOMcom	NOMB.=s|GENRE=m
Furbiti	Furbiti	NOMpro	NOMB.=s|GENRE=x
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
preschoit	prêcher	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
alors	alors	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
adventz	avent	NOMcom	NOMB.=p|GENRE=m
en	en	ADVgen	MORPH=empty
ladicte	ledit	ADJqua	NOMB.=s|GENRE=f
cite	cité	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
envoya	envoyer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
icelles	cil	PROdem	PERS.=3|NOMB.=p|GENRE=f|CAS=i
letres	lettre	NOMcom	NOMB.=p|GENRE=f
a	à	PRE	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
sien	sien	PROpos	PERS.=3|NOMB.=s|GENRE=m|CAS=i
amy	ami	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
compaignon	compagnon	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Vienne	Vienne	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Lequel	lequel	DETrel	NOMB.=s|GENRE=m
comme	comme	CONsub	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
familier	familier	ADJqua	NOMB.=s|GENRE=m
amy	ami	NOMcom	NOMB.=s|GENRE=m
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
les	il	PROper	PERS.=6|NOMB.=p|GENRE=f|CAS=r
communiqua	communiquer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|CAS=i
voyant	voir	VERppa	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
estre	être	VERinf	MORPH=empty
d'	de	PRE	MORPH=empty
importance	importance	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
veu	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
considere	considérer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
gros	gros	ADJqua	NOMB.=s|GENRE=m
bruyt	bruit	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
couroit	courir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
tout	tout	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
Geneve	Genève	NOMpro	NOMB.=s|GENRE=x
/	/	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
nostredict	notredit	PROcom	PERS.=4|NOMB.=s|GENRE=m|CAS=n
Maistre	maître	NOMcom	NOMB.=s|GENRE=m
Furbiti	Furbiti	NOMpro	NOMB.=s|GENRE=x
triumphoit	triompher	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
prescher	prêcher	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
disputer	disputer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
en	en	ADVgen	MORPH=empty
grande	grand	ADJqua	NOMB.=s|GENRE=f
hardiesse	hardiesse	NOMcom	NOMB.=s|GENRE=f
resister	résister	VERinf	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
Lutheriens	luthérien	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
trouvay	trouver	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
lesdictes	ledit	PROcom	NOMB.=p|GENRE=f
letres	lettre	NOMcom	NOMB.=p|GENRE=f
missives	missive	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
lesquelles	lequel	DETrel	NOMB.=s|GENRE=f
scachans	savoir	VERppa	NOMB.=p|GENRE=m
estre	être	VERinf	MORPH=empty
certaines	certain	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
veritables	véritable	ADJqua	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
accordantes	accorder	VERppa	NOMB.=p|GENRE=f
avec	avec	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
tesmoingnage	témoignage	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=m
gens	gens	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
bien	bien	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=6|NOMB.=p
este	être	VERppe	NOMB.=p|GENRE=m
presentz	présenter	VERppe	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
contenues	contenir	VERppe	NOMB.=p|GENRE=f
en	en	ADVgen	MORPH=empty
icelles	cil	PROdem	PERS.=6|NOMB.=p|GENRE=f|CAS=i
:	:	PONfbl	MORPH=empty
les	il	PROper	PERS.=6|NOMB.=p|GENRE=f|CAS=r
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
fidellement	fidèlement	ADVgen	MORPH=empty
imprimer	imprimer	VERinf	MORPH=empty
sans	sans	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
adjouster	ajouter	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
ne	ni	ADVneg	MORPH=empty
diminuer	diminuer	VERinf	MORPH=empty
aucunement	aucunement	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
A	à	PRE	MORPH=empty
celle	celui	DETdem	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m|CAS=n
puissent	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=6|NOMB.=p
veoir	voir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
congnoistre	connaître	VERinf	MORPH=empty
(	(	PONpga	MORPH=empty
comme	comme	CONsub	MORPH=empty
s'	si	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p
eussent	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=6|NOMB.=p
este	être	VERppe	NOMB.=p|GENRE=m
presentz	présenter	VERppe	NOMB.=p|GENRE=m
)	)	PONpdr	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
ces	ce	DETdem	NOMB.=p|GENRE=f
grandz	grand	ADJqua	NOMB.=p|GENRE=f
nouvelles	nouvelle	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
Geneve	Genève	NOMpro	NOMB.=s|GENRE=x
/	/	PONfbl	MORPH=empty
que	que	PROrel	NOMB.=p|GENRE=f|CAS=r
tant	tant	ADVgen	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
desire	désirer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
scavoir	savoir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
chascun	chacun	PROind	NOMB.=s|GENRE=m|CAS=n
face	faire	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=m
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
proffit	profit	NOMcom	NOMB.=s|GENRE=m
desdictes	de_ledit	PRO.DETcom	NOMB.=p|GENRE=f
disputations	disputation	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
soit	être	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=m
mieulx	mieux	ADVgen	MORPH=empty
advise	aviser	VERppe	NOMB.=s|GENRE=m
cy	ci	ADVgen	MORPH=empty
apres	après	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
facilement	facilement	ADVgen	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
garder	garder	VERinf	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
coupz	coup	NOMcom	NOMB.=p|GENRE=m
que	que	PROrel	NOMB.=p|GENRE=m|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=n
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
voit	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
venir	venir	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
loing	loin	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
que	que	PROrel	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
ceulx	celui	PROdem	PERS.=6|NOMB.=p|GENRE=m|CAS=i
desquelz	de_lequel	PRE.PROrel	NOMB.=p|GENRE=m
l'	le	DETdef	NOMB.=s
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
s'	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en	PROadv	MORPH=empty
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
garde	garde	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Quant	quant	CONsub	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
noms	nom	NOMcom	NOMB.=p|GENRE=m
dudict	de_ledit	PROcom	PERS.=3|NOMB.=s|GENRE=m|CAS=n
escrivain	écrivain	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
compaignon	compagnon	NOMcom	NOMB.=s|GENRE=m
auquel	à_lequel	PROrel	PERS.=3|NOMB.=s|GENRE=m|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
escrivoit	écrire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
les	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=r
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
icy	ici	ADVgen	MORPH=empty
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
mettre	mettre	VERinf	MORPH=empty
pour	pour	PRE	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m
respect	respect	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
desire	désirer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
point	point	ADVneg	MORPH=empty
nuyre	nuire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
fascher	fâcher	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
porter	porter	VERinf	MORPH=empty
dommage	dommage	NOMcom	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
aucun	aucun	PROind	PERS.=3|NOMB.=s|GENRE=m|CAS=i
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
proffiter	profiter	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
iceulx	cil	PROdem	PERS.=6|NOMB.=p|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
auroient	avoir	VERcjg	MODE=con|PERS.=6|NOMB.=p
a	à	PRE	MORPH=empty
gre	gré	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
leur	leur	DETpos	PERS.=6|NOMB.=s|GENRE=f
amitie	amitié	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
familiarite	familiarité	NOMcom	NOMB.=s|GENRE=f
privee	priver	VERppe	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
ensemble	ensemble	ADVgen	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
noms	nom	NOMcom	NOMB.=p|GENRE=m
fust	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
ainsi	ainsi	ADVgen	MORPH=empty
publies	publier	VERppe	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Touchant	toucher	VERppa	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
noms	nom	NOMcom	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
predicantz	prédicant	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
contre	contre	PRE	MORPH=empty
lesquelz	lequel	PROrel	NOMB.=p|GENRE=m|CAS=i
disputoit	disputer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ledict	ledit	PROcom	PERS.=3|NOMB.=s|GENRE=m|CAS=n
docteur	docteur	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
escrivain	écrivain	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
aucun	aucun	ADJind	NOMB.=s|GENRE=m
respect	respect	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
nommer	nommer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
favorisant	favoriser	VERppa	NOMB.=s|GENRE=m
aucunement	aucunement	ADVgen	MORPH=empty
audict	à_ledit	PROcom	PERS.=3|NOMB.=s|GENRE=m|CAS=i
docteur	docteur	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
combien	combien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
icelle	cil	PROdem	PERS.=3|NOMB.=s|GENRE=f|CAS=n
faveur	faveur	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVgen	MORPH=empty
empesche	empêcher	VERppe	NOMB.=x|GENRE=x
de	de	PRE	MORPH=empty
escrire	écrire	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pure	pur	ADJqua	NOMB.=s|GENRE=f
verite	vérité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=n|CAS=i
ce	ce	PROdem	PERS.=3|NOMB.=s|GENRE=n|CAS=i
qu'	que	PROrel	PERS.=3|NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
veu	voir	VERppe	NOMB.=x|GENRE=x
et	et	CONcoo	MORPH=empty
ouy	ouïr	VERppe	NOMB.=x|GENRE=x
tant	tant	ADVgen	MORPH=empty
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
part	part	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
d'	de	PRE	MORPH=empty
autre	autre	ADJind	NOMB.=s|GENRE=f
ainsi	ainsi	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
advenu	advenir	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
quoy	quoi	PROrel	NOMB.=s|GENRE=n|CAS=i
s'	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
demonstre	démontrer	VERppe	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
bien	bien	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pleut	plaire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
chascun	chacun	PROind	NOMB.=s|GENRE=m|CAS=n
escrivit	écrire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
racompta	raconter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
selon	selon	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
verite	vérité	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
pendre	pendre	VERinf	MORPH=empty
d'	de	PRE	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
coste	côte	NOMcom	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
autre	autre	ADJind	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
affin	afin	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
auroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
tort	tort	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
excuser	excuser	VERinf	MORPH=empty
disant	dire	VERppa	NOMB.=s|GENRE=m
qu'	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
eust	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
cache	cacher	VERppe	NOMB.=s|GENRE=m
