form	lemma	POS	morph
la	le	DETdef	NOMB.=s|GENRE=f
loy	loi	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Sur	sur	PRE	MORPH=empty
quoy	quoi	PROint	NOMB.=s|GENRE=n|CAS=i
le	le	DETdef	NOMB.=s|GENRE=m
sauveur	sauveur	NOMcom	NOMB.=s|GENRE=m
admonnestant	admonester	VERppa	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
siens	sien	PROpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
des	de_le	DETndf	NOMB.=p|GENRE=m
choses	chose	NOMcom	NOMB.=p|GENRE=f
advenir	advenir	VERinf	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Comme	comme	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
este	este	VERppe	NOMB.=x|GENRE=x
persecute	persécuter	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
ilz	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=n
seront	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
persecutez	persécuter	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
qu'	que	CONsub	MORPH=empty
on	on	PROind	NOMB.=s|GENRE=x|CAS=n
mentira	mentir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
sur	sur	PRE	MORPH=empty
eulx	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=i
comme	comme	CONsub	MORPH=empty
sur	sur	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Aujourdhuy	aujourd'hui	ADVgen	MORPH=empty
nous	nous	PROper	PERS.=4|NOMB.=p|GENRE=m|CAS=n
voyons	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=4|NOMB.=p
cecy	ceci	PROdem	NOMB.=s|GENRE=m|CAS=r
estre	être	VERinf	MORPH=empty
accomply	accomplir	VERppe	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
comme	comme	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
avant	avant	PRE	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
este	este	VERppe	NOMB.=x|GENRE=x
faict	faire	VERppe	NOMB.=s|GENRE=m
es	en_le	PRE.DETdef	NOMB.=p|GENRE=m
apostres	apôtre	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
autres	autre	ADJind	NOMB.=p|GENRE=m
serviteurs	serviteur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=n
on	on	PROind	NOMB.=s|GENRE=x|CAS=n
voit	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
tormentz	tourment	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
mortz	mort	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
grosses	gros	ADJqua	NOMB.=p|GENRE=f
persecutions	persécution	NOMcom	NOMB.=p|GENRE=f
/	/	PONfbl	MORPH=empty
sur	sur	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m|CAS=i
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
veullent	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
suyvre	suivre	VERinf	MORPH=empty
purement	purement	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
evangile	évangile	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
la	là	ADVgen	MORPH=empty
ou	où	ADVint	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
successeurs	successeur	NOMcom	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
scribes	scribe	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
pharisiens	pharisien	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
destituez	destituer	VERppe	NOMB.=p|GENRE=m
Preface	préface	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
de	de	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
sapience	sapience	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
puissance	puissance	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
peuvent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
selon	selon	PRE	MORPH=empty
leur	leur	DETpos	PERS.=6|NOMB.=s|GENRE=m
desir	désir	NOMcom	NOMB.=s|GENRE=m
conduyre	conduire	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
puissance	puissance	NOMcom	NOMB.=s|GENRE=f
ordonnee	ordonner	VERppe	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
glaive	glaive	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
a	à	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=i
appartient	appartenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
deffendre	défendre	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
bons	bon	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
punir	punir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
mauvais	mauvais	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
comment	comment	VERcjg	MORPH=empty
ilz	il	PROper	PERS.=6|NOMB.=p|GENRE=m|CAS=n
enraigent	enrager	VERcjg	MODE=ind|TEMPS=pst|PERS.=6|NOMB.=p
apres	après	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sang	sang	NOMcom	NOMB.=s|GENRE=m
