form	lemma	POS	morph
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
peril	péril	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Pour	pour	PRE	MORPH=empty
auquel	à_lequel	ADJqua	NOMB.=s|GENRE=m
mal	mal	NOMcom	MORPH=empty
/	/	CONcoo	MORPH=empty
incontinent	incontinent	ADJqua	NOMB.=p
obvier	obvier	VERinf	MORPH=empty
/	/	CONcoo	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
droict	droit	VERinf	MORPH=empty
divin	divin	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
humain	humain	ADJqua	NOMB.=s|GENRE=m
/	/	NOMpro	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ordonne	ordonner	VERppe	NOMB.=s|GENRE=f
toutes	tout	DETind	NOMB.=p|GENRE=f
affections	affection	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
passions	passion	NOMcom	NOMB.=p|GENRE=f
en	en	ADVgen	MORPH=empty
cause	cause	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
juge	juge	NOMcom	NOMB.=s|GENRE=f
-	-	PONfbl	MORPH=empty
ment	MENT	NOMcom	NOMB.=p|GENRE=m
/	/	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
rejectees	rejeter	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
occasions	occasion	NOMcom	NOMB.=p|GENRE=f
d'	de	PRE	MORPH=empty
icelles	icelui	ADJqua	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
la	il	PROper	NOMB.=s|GENRE=f|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	PROrel	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
droictz	droit	NOMcom	NOMB.=p|GENRE=m
facilement	facilement	ADVgen	MORPH=empty
admettent	admettre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
recusation	récusation	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
juges	juge	NOMcom	NOMB.=p|GENRE=m
/	/	NOMpro	MORPH=empty
quand	quand	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=m|CAS=n
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
suspicion	suspicion	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
faveur	faveur	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
nuees	nuée	PROper	PERS.=1|NOMB.=p
empeschent	empêcher	VERcjg	MODE=ind|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
claire	clair	ADJqua	NOMB.=s|GENRE=f
vision	vision	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pure	pur	ADJqua	NOMB.=s|GENRE=f
lumiere	lumière	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
soleil	soleil	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
font	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
affections	affection	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
passions	passer	VERcjg	MODE=imp|PERS.=1|NOMB.=p
l'	le	DETdef	NOMB.=s
entiere	entier	ADJqua	NOMB.=s|GENRE=f
congnoissance	connaissance	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Parquoy	parquoi	PRE.PROrel	NOMB.=s
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
tres	très	ADVgen	MORPH=empty
chers	cher	ADJqua	NOMB.=p|GENRE=m
freres	frère	NOMcom	NOMB.=p|GENRE=m
en	en	ADVgen	MORPH=empty
Jesuchrist	jesuchrist	NOMpro	NOMB.=s
/	/	CONcoo	MORPH=empty
qui	qui	PROrel	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
petit	petit	ADJqua	PERS.=3|NOMB.=s|GENRE=m
traicte	traite	NOMcom	NOMB.=s|GENRE=m
lirez	lire	VERcjg	NOMB.=p
:	:	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p
supplie	supplier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
oster	ôter	VERinf	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
crainte	crainte	NOMcom	NOMB.=s|GENRE=f
humaine	humain	ADJqua	NOMB.=s|GENRE=f
/	/	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
affection	affection	NOMcom	NOMB.=s|GENRE=f
charnelle	charnel	ADJqua	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
faveur	faveur	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
sang	sang	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ne	ne	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
arrestez	arrêter	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
a	à	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
consideration	considération	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
long	long	ADJqua	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
/	/	NOMpro	MORPH=empty
ne	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
multitude	multitude	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
autrement	autrement	ADVgen	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tenu	tenir	VERppe	NOMB.=s|GENRE=m
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
dogmatise	dogmatiser	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
commande	commander	VERcjg	TEMPS=pst|NOMB.=s
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Jurisconsulte	jurisconsulte	NOMcom	NOMB.=s|GENRE=m
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m
/	/	CONcoo	MORPH=empty
que	que	PROrel	MORPH=empty
multitude	multitude	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
oye	oie	VERcjg	PERS.=3|NOMB.=s
contre	contre	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
jugement	jugement	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ne	ne	ADVgen	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
coustume	coutume	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
marastre	marâtre	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
droict	droit	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
quand	quand	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contre	contre	PRE	MORPH=empty
bonnes	bon	ADJqua	NOMB.=p|GENRE=f
meurs	mur	NOMcom	NOMB.=p|GENRE=f
/	/	CONcoo	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
corruptelle	corruptel	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
forte	fort	ADJqua	NOMB.=s|GENRE=f
raison	raison	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
quand	quand	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
adversaire	adversaire	ADJqua	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Laquelle	lequel	DETind	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
longueur	longueur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
temps	temps	NOMcom	NOMB.=s|GENRE=m
envieillie	envieillir	ADJqua	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
ou	ou	CONcoo	MORPH=empty
diminuee	diminuer	ADJqua	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
eternellement	éternellement	ADVgen	MORPH=empty
dure	dur	ADJqua	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
en	en	ADVgen	MORPH=empty
eternite	éternité	VERcjg	NOMB.=s
faict	faire	VERinf	MORPH=empty
vivre	vivre	VERinf	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
amateurs	amateur	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
faictes	faire	NOMcom	NOMB.=p|GENRE=f
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
espere	espérer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que	CONsub	MORPH=empty
entendrez	entendre	VERcjg	MODE=ind|PERS.=2|NOMB.=p
clairement	clairement	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
pure	pur	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
entiere	entier	ADJqua	NOMB.=s
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
syncere	syncère	ADJqua	NOMB.=s|GENRE=f
verite	vérité	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
vous	vous	PROper	PERS.=2|NOMB.=p
vueille	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
conceder	concéder	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Amen	amen	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Toute	tout	DETind	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
ordonnance	ordonnance	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
/	/	NOMpro	MORPH=empty
doibt	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
dicte	dire	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
tenue	tenir	NOMcom	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
et	et	CONcoo	MORPH=empty
nulle	nul	ADJind	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s
.	.	PONfrt	MORPH=empty
Parquoy	parquoi	PRE.PROrel	NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
Jesuchrist	jesuchrist	NOMpro	NOMB.=s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
parle	parler	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s
/	/	CONcoo	MORPH=empty
enseigne	enseigne	VERcjg	TEMPS=pst|NOMB.=s
/	/	NOMpro	MORPH=empty
et	et	CONcoo	MORPH=empty
ordonne	ordonner	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f
/	/	NOMpro	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sainct	saint	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
divin	divin	ADJqua	NOMB.=s|GENRE=m
/	/	NOMcom	MORPH=empty
comme	comme	CONsub	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
evangile	évangile	ADJqua	NOMB.=s|GENRE=m
/	/	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sainct	saint	NOMcom	NOMB.=s|GENRE=m
baptesme	baptême	NOMcom	NOMB.=s|GENRE=f
/	/	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
saincte	saint	NOMcom	NOMB.=s|GENRE=f
cene	cène	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
choses	chose	NOMcom	NOMB.=p|GENRE=f
semblables	semblable	ADJqua	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Or	or	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
certain	certain	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
Sathan	sathan	NOMpro	NOMB.=s|GENRE=m
soy	se	PROper	PERS.=3|NOMB.=s|CAS=i
transfigurant	transfigurer	VERppa	MORPH=empty
en	en	ADVgen	MORPH=empty
ange	ange	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
lumiere	lumière	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tousjours	toujours	ADVgen	MORPH=empty
tasche	tâcher	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
jamais	jamais	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
cesse	cesser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
renverser	renverser	VERinf	MORPH=empty
soubz	sous	VERinf	NOMB.=p
quelque	quelque	DETind	NOMB.=s|GENRE=m
apparence	apparence	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
bien	bien	NOMcom	NOMB.=s
/	/	NOMpro	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
doctrine	doctrine	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Jesuchrist	jesuchrist	NOMpro	NOMB.=s
et	et	CONcoo	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
sainctes	saint	ADJqua	NOMB.=p|GENRE=f
ordonnances	ordonnance	NOMcom	NOMB.=p|GENRE=f
/	/	CONcoo	MORPH=empty
congnoissant	connaître	VERppa	MORPH=empty
que	que	CONsub	MORPH=empty
en	en	ADVgen	MORPH=empty
icelles	icelui	ADJqua	NOMB.=p|GENRE=f
seulement	seulement	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
eternelle	éternel	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
salut	salut	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
consiste	consister	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
volunte	volonté	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
pouvons	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
rien	rien	PROind	NOMB.=s
congnoistre	connaître	NOMcom	NOMB.=s|GENRE=m
sinon	sinon	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Parquoy	parquoi	PRE.PROrel	NOMB.=s
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=m|CAS=n
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dict	dire	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
faict	faire	VERinf	MORPH=empty
en	en	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
eglise	église	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Jesuchrist	jesuchrist	NOMpro	NOMB.=s
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
reigle	régler	ADJqua	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
conduict	conduit	VERcjg	NOMB.=s
et	et	CONcoo	MORPH=empty
monstre	montrer	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
icelle	icelui	ADJqua	NOMB.=s|GENRE=f
saincte	saint	ADJqua	NOMB.=s|GENRE=f
parolle	parole	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
non	non	ADVgen	MORPH=empty
pas	pas	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
doctrine	doctrine	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
invention	invention	NOMcom	NOMB.=s|GENRE=f
humaine	humain	ADJqua	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
autrement	autrement	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
auroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
jamais	jamais	ADVgen	MORPH=empty
rien	rien	PROind	NOMB.=s
qui	qui	PROrel	MORPH=empty
feust	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
seur	sûr	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
certain	certain	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
tantost	tantôt	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s
ung	un	NOMcom	NOMB.=s|GENRE=m
diroit	dire	VERcjg	MODE=ind|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
sorte	sorte	NOMcom	NOMB.=s|GENRE=f
/	/	NOMcom	MORPH=empty
puis	puis	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s
l'	le	DETdef	NOMB.=s
autre	autre	PROind	NOMB.=s
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
autre	autre	PROind	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
longue	long	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
vive	vif	ADJqua	NOMB.=s|GENRE=f
experience	expérience	NOMcom	NOMB.=s|GENRE=f
/	/	CONcoo	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|CAS=n
congnoist	connaître	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
mal	mal	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
dommage	dommage	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
paovre	pauvre	ADJqua	NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
cy	ci	ADVgen	NOMB.=s
devant	devoir	PRE	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
este	este	NOMcom	NOMB.=s|GENRE=m
faict	faire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Duquel	de_lequel	ADJqua	NOMB.=s|GENRE=m
mal	mal	NOMcom	NOMB.=s|GENRE=m
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
ayde	aide	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
conduicte	conduite	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
paix	paix	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
/	/	NOMpro	MORPH=empty
retirer	retirer	VERinf	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
creatures	créature	NOMcom	NOMB.=p|GENRE=f
/	/	CONcoo	MORPH=empty
autant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
donnera	donner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
grace	grâce	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
pouvoir	pouvoir	NOMcom	GENRE=m
.	.	PONfrt	MORPH=empty
A	à	PRE	NOMB.=s
laquelle	lequel	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
certes	certes	ADVgen	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
chascun	chacun	PROind	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tenu	tenir	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
